step   166 | loss: 0.0078 | pg: 0.0065 | kl: 0.0033 | clip: 0.008 | reward: -2.3847 | lr: 1.11e-06 | norm: 0.620 | dt: 261457ms
step   167 | loss: 0.0245 | pg: 0.0232 | kl: 0.0031 | clip: 0.007 | reward: -3.0020 | lr: 1.12e-06 | norm: 0.548 | dt: 377454ms
step   168 | loss: 0.0063 | pg: 0.0053 | kl: 0.0024 | clip: 0.005 | reward: -3.0775 | lr: 1.13e-06 | norm: 0.447 | dt: 177031ms
step   169 | loss: -0.0369 | pg: -0.0384 | kl: 0.0037 | clip: 0.009 | reward: -3.4279 | lr: 1.13e-06 | norm: 0.624 | dt: 373437ms
step   170 | loss: 0.0590 | pg: 0.0581 | kl: 0.0022 | clip: 0.011 | reward: -1.7230 | lr: 1.14e-06 | norm: 0.462 | dt: 291388ms
step   171 | loss: 0.0131 | pg: 0.0111 | kl: 0.0049 | clip: 0.009 | reward: -3.0804 | lr: 1.15e-06 | norm: 0.780 | dt: 395995ms
step   172 | loss: 0.0723 | pg: 0.0713 | kl: 0.0025 | clip: 0.007 | reward: -2.6952 | lr: 1.15e-06 | norm: 0.487 | dt: 261449ms
step   173 | loss: 0.0647 | pg: 0.0628 | kl: 0.0049 | clip: 0.007 | reward: -2.6296 | lr: 1.16e-06 | norm: 0.565 | dt: 296469ms
step   174 | loss: -0.0084 | pg: -0.0087 | kl: 0.0008 | clip: 0.005 | reward: -1.0137 | lr: 1.17e-06 | norm: 0.261 | dt: 23977ms
step   175 | loss: 0.0419 | pg: 0.0408 | kl: 0.0029 | clip: 0.011 | reward: -3.0486 | lr: 1.17e-06 | norm: 0.548 | dt: 321113ms
step   176 | loss: 0.0792 | pg: 0.0772 | kl: 0.0051 | clip: 0.007 | reward: -3.3461 | lr: 1.18e-06 | norm: 0.588 | dt: 316632ms
step   177 | loss: 0.1089 | pg: 0.1077 | kl: 0.0029 | clip: 0.008 | reward: -2.0322 | lr: 1.19e-06 | norm: 0.522 | dt: 310768ms
step   178 | loss: -0.0359 | pg: -0.0368 | kl: 0.0021 | clip: 0.009 | reward: -0.0918 | lr: 1.19e-06 | norm: 0.493 | dt: 283741ms
step   179 | loss: 0.0066 | pg: 0.0056 | kl: 0.0026 | clip: 0.009 | reward: -0.9620 | lr: 1.20e-06 | norm: 0.579 | dt: 305792ms
step   180 | loss: -0.0336 | pg: -0.0348 | kl: 0.0030 | clip: 0.006 | reward: -3.6374 | lr: 1.21e-06 | norm: 0.555 | dt: 274717ms
step   181 | loss: -0.0360 | pg: -0.0381 | kl: 0.0051 | clip: 0.013 | reward: -2.7412 | lr: 1.21e-06 | norm: 0.593 | dt: 294211ms
step   182 | loss: 0.0231 | pg: 0.0216 | kl: 0.0037 | clip: 0.010 | reward: -1.2953 | lr: 1.22e-06 | norm: 0.563 | dt: 477898ms
step   183 | loss: 0.0190 | pg: 0.0175 | kl: 0.0036 | clip: 0.010 | reward: -2.2128 | lr: 1.23e-06 | norm: 0.579 | dt: 232676ms
step   184 | loss: 0.0204 | pg: 0.0191 | kl: 0.0035 | clip: 0.006 | reward: -3.1542 | lr: 1.23e-06 | norm: 0.662 | dt: 292882ms
step   185 | loss: 0.0384 | pg: 0.0373 | kl: 0.0026 | clip: 0.008 | reward: -1.6476 | lr: 1.24e-06 | norm: 0.618 | dt: 383812ms
step   186 | loss: 0.0072 | pg: 0.0064 | kl: 0.0021 | clip: 0.007 | reward: -3.2024 | lr: 1.25e-06 | norm: 0.449 | dt: 157444ms
step   187 | loss: 0.0468 | pg: 0.0460 | kl: 0.0019 | clip: 0.008 | reward: -1.2990 | lr: 1.25e-06 | norm: 0.477 | dt: 316673ms
step   188 | loss: -0.0237 | pg: -0.0248 | kl: 0.0026 | clip: 0.006 | reward: 0.0952 | lr: 1.26e-06 | norm: 0.596 | dt: 287494ms
step   189 | loss: 0.0161 | pg: 0.0151 | kl: 0.0026 | clip: 0.008 | reward: -0.7440 | lr: 1.27e-06 | norm: 0.540 | dt: 235534ms
step   190 | loss: 0.0175 | pg: 0.0157 | kl: 0.0045 | clip: 0.010 | reward: -2.6563 | lr: 1.27e-06 | norm: 0.436 | dt: 105152ms
step   191 | loss: 0.0537 | pg: 0.0524 | kl: 0.0033 | clip: 0.005 | reward: -3.2996 | lr: 1.28e-06 | norm: 0.526 | dt: 202986ms
step   192 | loss: -0.0037 | pg: -0.0046 | kl: 0.0021 | clip: 0.008 | reward: -0.8444 | lr: 1.29e-06 | norm: 0.540 | dt: 282779ms
step   193 | loss: -0.0208 | pg: -0.0216 | kl: 0.0020 | clip: 0.004 | reward: -0.2052 | lr: 1.29e-06 | norm: 0.438 | dt: 212016ms
step   194 | loss: 0.0589 | pg: 0.0583 | kl: 0.0016 | clip: 0.007 | reward: -2.3050 | lr: 1.30e-06 | norm: 0.464 | dt: 130373ms
step   195 | loss: 0.0193 | pg: 0.0183 | kl: 0.0026 | clip: 0.009 | reward: -2.0920 | lr: 1.31e-06 | norm: 0.606 | dt: 290675ms
step   196 | loss: 0.0971 | pg: 0.0960 | kl: 0.0025 | clip: 0.008 | reward: -1.7564 | lr: 1.31e-06 | norm: 0.413 | dt: 216279ms
step   197 | loss: 0.0046 | pg: 0.0034 | kl: 0.0028 | clip: 0.007 | reward: -2.8444 | lr: 1.32e-06 | norm: 0.587 | dt: 366906ms
step   198 | loss: 0.0410 | pg: 0.0404 | kl: 0.0015 | clip: 0.010 | reward: -2.0945 | lr: 1.33e-06 | norm: 0.385 | dt: 208485ms
step   199 | loss: 0.0853 | pg: 0.0838 | kl: 0.0038 | clip: 0.006 | reward: -3.0789 | lr: 1.33e-06 | norm: 0.526 | dt: 289658ms
step   200 | loss: -0.0015 | pg: -0.0022 | kl: 0.0017 | clip: 0.006 | reward: -0.7453 | lr: 1.34e-06 | norm: 0.478 | dt: 301082ms
step   201 | loss: 0.0024 | pg: 0.0012 | kl: 0.0031 | clip: 0.006 | reward: -0.1448 | lr: 1.35e-06 | norm: 0.618 | dt: 331079ms
step   202 | loss: 0.0150 | pg: 0.0140 | kl: 0.0026 | clip: 0.011 | reward: -2.0756 | lr: 1.35e-06 | norm: 0.565 | dt: 201350ms
step   203 | loss: -0.0219 | pg: -0.0230 | kl: 0.0028 | clip: 0.006 | reward: -0.6647 | lr: 1.36e-06 | norm: 0.522 | dt: 279842ms
step   204 | loss: -0.0220 | pg: -0.0233 | kl: 0.0032 | clip: 0.007 | reward: -2.3788 | lr: 1.37e-06 | norm: 0.627 | dt: 419319ms
step   205 | loss: 0.0275 | pg: 0.0265 | kl: 0.0024 | clip: 0.007 | reward: -3.1418 | lr: 1.37e-06 | norm: 0.423 | dt: 207916ms
step   206 | loss: 0.0713 | pg: 0.0704 | kl: 0.0022 | clip: 0.008 | reward: -2.8210 | lr: 1.38e-06 | norm: 0.393 | dt: 163420ms
step   207 | loss: -0.0035 | pg: -0.0045 | kl: 0.0027 | clip: 0.006 | reward: -0.6018 | lr: 1.39e-06 | norm: 0.633 | dt: 283976ms
step   208 | loss: -0.0150 | pg: -0.0159 | kl: 0.0022 | clip: 0.004 | reward: -1.9176 | lr: 1.39e-06 | norm: 0.491 | dt: 249069ms
step   209 | loss: 0.0082 | pg: 0.0075 | kl: 0.0017 | clip: 0.010 | reward: -1.9510 | lr: 1.40e-06 | norm: 0.508 | dt: 204180ms
step   210 | loss: -0.0772 | pg: -0.0778 | kl: 0.0017 | clip: 0.008 | reward: -1.4096 | lr: 1.41e-06 | norm: 0.458 | dt: 214680ms
step   211 | loss: 0.0902 | pg: 0.0874 | kl: 0.0070 | clip: 0.009 | reward: -2.7337 | lr: 1.41e-06 | norm: 0.657 | dt: 379351ms
step   212 | loss: 0.0561 | pg: 0.0547 | kl: 0.0036 | clip: 0.011 | reward: -1.3645 | lr: 1.42e-06 | norm: 0.580 | dt: 292921ms
step   213 | loss: 0.0640 | pg: 0.0628 | kl: 0.0030 | clip: 0.009 | reward: -4.8473 | lr: 1.43e-06 | norm: 0.464 | dt: 261686ms
step   214 | loss: -0.0089 | pg: -0.0101 | kl: 0.0029 | clip: 0.009 | reward: -0.9475 | lr: 1.43e-06 | norm: 0.564 | dt: 327299ms
step   215 | loss: -0.0012 | pg: -0.0024 | kl: 0.0030 | clip: 0.008 | reward: -1.6321 | lr: 1.44e-06 | norm: 0.617 | dt: 353396ms
step   216 | loss: -0.0215 | pg: -0.0227 | kl: 0.0029 | clip: 0.008 | reward: -2.3827 | lr: 1.45e-06 | norm: 0.553 | dt: 257614ms
step   217 | loss: 0.0859 | pg: 0.0842 | kl: 0.0043 | clip: 0.007 | reward: -1.6777 | lr: 1.45e-06 | norm: 0.577 | dt: 292159ms
step   218 | loss: -0.0230 | pg: -0.0244 | kl: 0.0036 | clip: 0.008 | reward: -4.6962 | lr: 1.46e-06 | norm: 0.565 | dt: 377614ms
step   219 | loss: 0.0504 | pg: 0.0492 | kl: 0.0031 | clip: 0.006 | reward: -0.8716 | lr: 1.47e-06 | norm: 0.591 | dt: 295042ms
step   220 | loss: 0.0326 | pg: 0.0313 | kl: 0.0032 | clip: 0.006 | reward: -1.2412 | lr: 1.47e-06 | norm: 0.527 | dt: 318098ms
step   221 | loss: -0.0207 | pg: -0.0218 | kl: 0.0028 | clip: 0.008 | reward: -1.6254 | lr: 1.48e-06 | norm: 0.585 | dt: 327235ms
